id,session_id,face_id,timestamp,bbox_x,bbox_y,bbox_width,bbox_height,eye_contact,alertness,is_smiling,is_laughing,head_pose_pitch,head_pose_yaw,head_pose_roll
51,9,0,1679436.066169125,,,,,1,0.3,0,0,1.6666666666666665,7.3828125,0.0
52,9,0,1679441.1429185,,,,,1,0.7,0,0,-3.75,8.9296875,0.0
53,9,0,1679446.144144291,,,,,1,0.3,0,0,4.666666666666667,6.9609375,0.0
54,9,4,1679451.274377375,,,,,1,0.6,0,0,0.75,-12.515625,0.0
55,9,7,1679456.350388,,,,,1,0.3,0,0,7.666666666666666,4.9921875,0.0
56,9,7,1679461.347462041,,,,,1,0.3,1,1,0.25,5.5546875,0.0
