id,session_id,face_id,timestamp,bbox_x,bbox_y,bbox_width,bbox_height,eye_contact,alertness,is_smiling,is_laughing,head_pose_pitch,head_pose_yaw,head_pose_roll
36,7,0,661117.971658291,,,,,1,1.0,1,1,-2.833333333333333,-3.375,0.0
37,7,0,661123.012016791,,,,,1,1.0,0,0,-2.0833333333333335,-4.640625,0.0
38,7,0,661128.07317775,,,,,1,0.3,0,0,-9.75,-10.6171875,0.0
39,7,3,661133.118308125,,,,,1,1.0,1,1,-6.916666666666667,-3.2343749999999996,0.0
40,7,3,661138.187515833,,,,,1,1.0,1,1,-7.25,-5.484375,0.0
41,7,4,661143.284735958,,,,,1,0.3,0,0,-8.166666666666666,-17.578125,0.0
42,7,7,661150.460764375,,,,,1,1.0,1,1,-5.25,-1.4765625,0.0
